timestamp	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	uc1	uc2	uc3	uc4	temp1	temp2	temp3	temp4
2026.04.20 10:21:11,967826	1.951753	1.991913	1.949611	1.930280	2.152174	2.097127	2.047205	2.204834	2.039654	2.150413	2.192353	2.228744	2.237061	2.290707	2.183107	2.097679	2.317440	2.329845	2.171346	2.225192	2.015565	2.067346	2.094173	2.154846	2.005167	2.020773	1.791594	1.820551	1.638425	1.650533	1.570303	1.708475	1.354963	1.415674	1.405560	1.399628	2.215474	2.158099	2.153752	2.191861	2.082339	2.085812	2.284314	1.958969	1.967973	2.048804	2.048729	2.301933	2.262442	2.178449	2.029904	2.190930	2.189179	2.457465	2.036976	1.862146	1.758602	1.936002	1.924857	1.968024	1.773544	1.581846	1.525620	1.542091	1.573888	1.782504	1.678158	1.722590	1.682187	1.760489	1.744488	1.653655	-0.021315	0.585580	-0.023247	0.586224	65.412699	67.723790	70.238407	72.358313
2026.04.20 10:21:11,967917	1.957154	1.995850	1.973546	1.946239	2.163349	2.101892	2.069148	2.218541	2.050607	2.157577	2.219783	2.250987	2.248130	2.298030	2.196386	2.105660	2.325963	2.340952	2.184440	2.236488	2.022961	2.076966	2.111374	2.168956	2.020776	2.031605	1.803885	1.830558	1.646686	1.659318	1.570670	1.708000	1.360235	1.418094	1.388097	1.389044	2.217218	2.156688	2.154918	2.179129	2.070243	2.078278	2.282946	1.955121	1.968087	2.027129	2.031717	2.288790	2.261556	2.169327	2.024362	2.138924	2.170468	2.438226	2.024759	1.855836	1.753237	1.885650	1.885842	1.939408	1.761689	1.568370	1.522015	1.504354	1.544286	1.762283	1.667475	1.710428	1.679928	1.757752	1.753195	1.658733	-0.022281	0.585902	-0.023569	0.585580	65.388252	67.723790	70.188702	72.263498
2026.04.20 10:21:11,968008	1.958864	1.995638	1.990406	1.956271	2.165064	2.107009	2.093801	2.235246	2.058410	2.161599	2.281892	2.290650	2.256430	2.308695	2.252631	2.146237	2.336088	2.347373	2.215986	2.257078	2.035443	2.081139	2.126865	2.182298	2.029832	2.036995	1.813331	1.840449	1.657209	1.667195	1.583285	1.720997	1.368556	1.426193	1.397536	1.392560	2.226298	2.167272	2.160038	2.178502	2.071157	2.083270	2.286800	1.958519	1.967074	2.014017	2.018638	2.283907	2.257860	2.162751	2.021660	2.081213	2.150165	2.429607	2.022394	1.855021	1.757428	1.831367	1.847379	1.923740	1.754711	1.563734	1.519967	1.477651	1.521511	1.742297	1.659171	1.704349	1.673814	1.716956	1.714475	1.632921	-0.021637	0.587834	-0.023247	0.586546	65.437146	67.672152	69.989881	72.168684
2026.04.20 10:21:11,968099	1.951460	1.992580	2.002349	1.957934	2.160973	2.101219	2.107483	2.246410	2.061408	2.165014	2.338721	2.327600	2.263272	2.311021	2.322658	2.195790	2.342472	2.344567	2.280677	2.313246	2.041310	2.077314	2.178339	2.219426	2.031455	2.041468	1.836762	1.850929	1.663165	1.671961	1.590701	1.731349	1.375408	1.434278	1.405467	1.401537	2.233575	2.177692	2.176502	2.192109	2.087650	2.093691	2.293059	1.963579	1.973521	2.016336	2.024720	2.289856	2.261794	2.165382	2.020980	2.039511	2.139270	2.424231	2.022293	1.852680	1.765116	1.761362	1.803198	1.905091	1.750505	1.562247	1.520336	1.444637	1.497600	1.728920	1.648510	1.699304	1.672620	1.687488	1.690922	1.615704	-0.021637	0.587512	-0.021315	0.589121	65.388252	67.672152	70.064439	72.287202
2026.04.20 10:21:11,968190	1.944403	1.988912	1.999338	1.960861	2.156368	2.103431	2.118301	2.250015	2.060176	2.162525	2.388082	2.359489	2.256687	2.306520	2.379090	2.237444	2.342698	2.346056	2.345448	2.367359	2.041868	2.077878	2.250625	2.276557	2.033297	2.038630	1.899437	1.891910	1.668918	1.669926	1.619715	1.744139	1.378623	1.433552	1.417650	1.406309	2.249927	2.182903	2.178717	2.204054	2.096407	2.102471	2.309182	1.971609	1.984296	2.028601	2.034865	2.298047	2.274222	2.176302	2.026643	2.042441	2.142190	2.428441	2.025869	1.855517	1.767299	1.724121	1.765156	1.897177	1.750741	1.564401	1.526333	1.414508	1.472653	1.711923	1.647662	1.700149	1.677348	1.651886	1.667217	1.597715	-0.021959	0.588155	-0.020349	0.590731	65.363805	67.672152	70.114144	72.334609
2026.04.20 10:21:11,968281	1.929097	1.972777	1.967023	1.933886	2.138971	2.089473	2.094538	2.232534	2.051497	2.161836	2.411743	2.381876	2.252615	2.300877	2.440398	2.282501	2.338570	2.332660	2.399313	2.411864	2.035754	2.072102	2.311553	2.323300	2.037249	2.030284	1.965600	1.942060	1.670102	1.669253	1.653076	1.769568	1.382497	1.428452	1.449333	1.431213	2.255944	2.192134	2.186632	2.220057	2.107656	2.117826	2.318737	1.976939	1.986570	2.039128	2.044529	2.311857	2.284803	2.185187	2.037159	2.055673	2.157410	2.442368	2.040640	1.865513	1.769882	1.728311	1.768648	1.905475	1.758777	1.567627	1.528852	1.403561	1.461495	1.706355	1.650552	1.704462	1.683900	1.622993	1.648046	1.584517	-0.021637	0.588155	-0.019383	0.592341	65.363805	67.646333	70.238407	72.453127
2026.04.20 10:21:11,968372	1.921025	1.967149	1.952723	1.920926	2.130772	2.080442	2.069004	2.209586	2.034420	2.139736	2.341750	2.332107	2.237415	2.286616	2.396159	2.267780	2.328126	2.332639	2.424239	2.441742	2.030534	2.065534	2.376532	2.377353	2.028416	2.022193	2.020789	1.978836	1.666783	1.664735	1.675074	1.786843	1.381303	1.425197	1.485297	1.452944	2.261347	2.197221	2.190812	2.247816	2.125960	2.124958	2.330744	1.987508	1.996354	2.061350	2.062508	2.326094	2.291761	2.193370	2.044603	2.073556	2.168263	2.454135	2.049101	1.871496	1.775350	1.739010	1.776347	1.915689	1.770701	1.576374	1.536077	1.412777	1.470434	1.716810	1.657465	1.712567	1.689281	1.621757	1.639174	1.582654	-0.022281	0.588477	-0.018095	0.592663	65.339358	67.697971	70.412375	72.476831
2026.04.20 10:21:11,968462	1.916693	1.965703	1.930241	1.905076	2.121663	2.076454	2.048994	2.194052	2.028250	2.133589	2.299307	2.297944	2.224865	2.278263	2.331395	2.214488	2.309811	2.321739	2.355272	2.384921	2.022980	2.062117	2.338083	2.366055	2.023866	2.031175	2.067136	2.028221	1.664003	1.657648	1.700292	1.800271	1.376568	1.416262	1.504759	1.465554	2.259320	2.195315	2.188330	2.262350	2.137784	2.135793	2.330353	1.991559	1.999113	2.083655	2.077648	2.339952	2.304066	2.207972	2.050990	2.125616	2.187037	2.471146	2.061154	1.876316	1.775660	1.756361	1.786308	1.924653	1.777936	1.583149	1.542799	1.418043	1.477554	1.725234	1.668260	1.723185	1.700513	1.631708	1.651868	1.590292	-0.021959	0.587512	-0.018095	0.592019	65.363805	67.594695	70.511786	72.547942
2026.04.20 10:21:11,968553	1.920601	1.964353	1.916389	1.897701	2.120289	2.074658	2.029821	2.179453	2.022522	2.132059	2.241457	2.264108	2.215179	2.275520	2.277385	2.175803	2.305034	2.314827	2.301218	2.340706	2.009530	2.046796	2.269272	2.306890	2.007759	2.017364	1.997446	1.979504	1.650526	1.657583	1.682055	1.791071	1.373059	1.415162	1.525975	1.474440	2.256067	2.191234	2.185183	2.272113	2.142864	2.137316	2.330365	1.991569	1.996459	2.101268	2.092286	2.348500	2.306268	2.210725	2.057233	2.187375	2.212178	2.487051	2.068387	1.881181	1.771104	1.814737	1.821876	1.945996	1.786051	1.587849	1.540936	1.439616	1.491144	1.734488	1.674612	1.725261	1.705370	1.642455	1.661552	1.601611	-0.020993	0.587512	-0.019705	0.590409	65.339358	67.646333	70.511786	72.571645
2026.04.20 10:21:11,968644	1.926065	1.969763	1.916556	1.899742	2.125147	2.075681	2.019237	2.174792	2.019380	2.128076	2.187211	2.226159	2.213454	2.271387	2.211990	2.126912	2.295544	2.312399	2.238232	2.288237	2.002243	2.052560	2.216947	2.261441	2.001568	2.013930	1.947603	1.942538	1.642463	1.647703	1.650314	1.762644	1.362024	1.409317	1.488537	1.453213	2.236280	2.180748	2.177026	2.261001	2.137492	2.132946	2.319543	1.988213	1.994398	2.113972	2.097840	2.347698	2.303161	2.210896	2.053397	2.237976	2.220501	2.493209	2.068711	1.884164	1.766877	1.884414	1.872038	1.967700	1.790954	1.588573	1.540287	1.472320	1.520040	1.755901	1.687242	1.731029	1.705634	1.668790	1.680879	1.612723	-0.021637	0.586546	-0.020671	0.589443	65.388252	67.672152	70.462080	72.524238
2026.04.20 10:21:11,968735	1.937722	1.979433	1.927492	1.911073	2.135985	2.086919	2.025764	2.182441	2.022915	2.129512	2.168210	2.207065	2.215735	2.274061	2.167364	2.085857	2.297171	2.315717	2.181419	2.236898	2.002264	2.057253	2.146402	2.209290	1.999834	2.014364	1.885504	1.899960	1.637640	1.646647	1.621728	1.743782	1.354830	1.409463	1.458946	1.432904	2.224023	2.166157	2.162556	2.229312	2.112742	2.109669	2.304744	1.974739	1.986125	2.099056	2.090912	2.340780	2.291460	2.207320	2.053969	2.290243	2.229666	2.492496	2.059843	1.876906	1.754083	1.944824	1.907171	1.977089	1.789644	1.588771	1.537366	1.505856	1.540519	1.768414	1.686205	1.733922	1.702452	1.705339	1.706629	1.632875	-0.021637	0.586224	-0.021637	0.588155	65.363805	67.646333	70.387523	72.500535
2026.04.20 10:21:11,968826	1.943794	1.987351	1.939015	1.917433	2.144766	2.093558	2.039908	2.191049	2.034510	2.144027	2.182513	2.220709	2.224960	2.285196	2.168414	2.085292	2.303323	2.321497	2.159191	2.212015	2.009352	2.061041	2.097896	2.164381	2.004287	2.014887	1.822280	1.850910	1.639284	1.649113	1.590357	1.724469	1.352238	1.414370	1.428574	1.413808	2.216805	2.159867	2.154521	2.214216	2.096805	2.097769	2.290560	1.964899	1.975742	2.068716	2.062742	2.315932	2.276534	2.190436	2.041791	2.241256	2.213562	2.477574	2.050348	1.875330	1.758378	2.000653	1.958952	1.985396	1.785413	1.583365	1.526123	1.532171	1.561141	1.777639	1.686715	1.728370	1.693543	1.735196	1.731119	1.651095	-0.021315	0.586224	-0.022281	0.586546	65.388252	67.672152	70.387523	72.405720
2026.04.20 10:21:11,968917	1.951067	1.991225	1.949407	1.930538	2.153890	2.097136	2.048407	2.206601	2.043253	2.149398	2.192604	2.235289	2.236178	2.291869	2.181841	2.099673	2.317314	2.332656	2.172359	2.225043	2.017854	2.067972	2.095501	2.155918	2.004567	2.022713	1.790238	1.822991	1.639738	1.652692	1.569876	1.708867	1.354920	1.416143	1.404541	1.396609	2.215359	2.155952	2.152592	2.188149	2.078166	2.086216	2.282172	1.955769	1.969625	2.045747	2.044423	2.300368	2.262549	2.180224	2.026001	2.185706	2.185203	2.455744	2.036389	1.862059	1.754427	1.932719	1.921033	1.961258	1.771504	1.579431	1.527852	1.538208	1.573464	1.785472	1.675850	1.720469	1.685038	1.763316	1.747321	1.657707	-0.021637	0.586224	-0.023569	0.585258	65.461593	67.672152	70.213554	72.239795
2026.04.20 10:21:11,969008	1.958995	1.998625	1.977064	1.946628	2.162166	2.104114	2.072420	2.220398	2.052134	2.155331	2.226723	2.253375	2.245239	2.302050	2.199960	2.108102	2.327182	2.342181	2.184807	2.239852	2.027485	2.079857	2.112469	2.173632	2.015371	2.031854	1.802114	1.832103	1.649997	1.659832	1.570340	1.711118	1.361163	1.423098	1.385565	1.386993	2.218847	2.157203	2.155972	2.178622	2.071266	2.077774	2.280935	1.953791	1.966744	2.025442	2.028781	2.288304	2.257925	2.168242	2.024521	2.137040	2.167780	2.437955	2.023447	1.853289	1.757056	1.882539	1.883884	1.939074	1.759624	1.566924	1.522898	1.499145	1.538540	1.759812	1.662053	1.714720	1.680366	1.753281	1.744895	1.655757	-0.021315	0.585902	-0.023891	0.585258	65.412699	67.672152	70.138996	72.287202
2026.04.20 10:21:11,969099	1.956947	1.995162	1.991753	1.957667	2.165064	2.105307	2.095788	2.235246	2.058410	2.162858	2.286982	2.292326	2.262955	2.305467	2.257039	2.147906	2.336088	2.341912	2.221155	2.260499	2.029157	2.080715	2.129499	2.181002	2.025532	2.034537	1.813378	1.841376	1.657339	1.669978	1.584197	1.723741	1.365791	1.426880	1.395730	1.395741	2.228462	2.166253	2.161608	2.179530	2.068614	2.080721	2.283302	1.953680	1.970183	2.011922	2.018638	2.283907	2.256433	2.161916	2.023661	2.077523	2.147307	2.425008	2.020560	1.852440	1.759168	1.824156	1.844965	1.920514	1.752333	1.566775	1.521023	1.475208	1.518141	1.743464	1.651756	1.703496	1.671846	1.712311	1.715820	1.630872	-0.021315	0.587512	-0.023247	0.587190	65.437146	67.672152	69.989881	72.121277
2026.04.20 10:21:11,969190	1.951781	1.993843	2.000392	1.960565	2.162074	2.101472	2.106913	2.244467	2.059552	2.166093	2.344396	2.329916	2.260639	2.306388	2.330877	2.201861	2.339360	2.346052	2.288236	2.318184	2.039046	2.080113	2.181170	2.224425	2.030907	2.035501	1.841444	1.853023	1.665014	1.667542	1.591489	1.730040	1.373030	1.433339	1.403057	1.405106	2.239338	2.173948	2.173177	2.189869	2.082397	2.092499	2.296365	1.963418	1.974687	2.016592	2.023715	2.290615	2.263987	2.165204	2.018809	2.036471	2.139092	2.420812	2.022247	1.849952	1.762205	1.759697	1.799801	1.905524	1.753127	1.559898	1.519045	1.439045	1.495437	1.726508	1.647451	1.701078	1.674958	1.678361	1.687771	1.615819	-0.021637	0.587512	-0.021315	0.589443	65.412699	67.697971	70.089291	72.263498
2026.04.20 10:21:11,969281	1.943021	1.983264	1.998945	1.958590	2.156124	2.102332	2.117287	2.248448	2.058370	2.159049	2.393901	2.363600	2.259326	2.305913	2.385707	2.242645	2.339598	2.346712	2.347846	2.372304	2.039692	2.076093	2.258729	2.282477	2.036626	2.036797	1.906467	1.895755	1.668117	1.672234	1.618602	1.749888	1.378462	1.433384	1.417979	1.414629	2.249516	2.182519	2.179892	2.204182	2.096015	2.103610	2.305804	1.973910	1.982623	2.028284	2.037060	2.304330	2.273034	2.172357	2.030465	2.044711	2.147319	2.430081	2.027836	1.855977	1.764431	1.720473	1.765164	1.895314	1.749446	1.566562	1.523876	1.410396	1.471109	1.711181	1.646341	1.700007	1.677205	1.650116	1.659443	1.597580	-0.021637	0.587512	-0.020349	0.590409	65.363805	67.620514	70.213554	72.358313
2026.04.20 10:21:11,969371	1.927078	1.974098	1.965123	1.935179	2.137696	2.089052	2.091362	2.229024	2.050355	2.158180	2.406007	2.381595	2.253088	2.299735	2.442875	2.287575	2.337134	2.333734	2.405023	2.415519	2.037458	2.067887	2.317508	2.331489	2.030305	2.031543	1.967590	1.944732	1.671748	1.668606	1.656039	1.773273	1.381953	1.433954	1.453241	1.430155	2.254803	2.191569	2.186574	2.221542	2.112689	2.118282	2.322163	1.981277	1.991838	2.042419	2.046554	2.314155	2.283430	2.189416	2.038810	2.058594	2.156237	2.445647	2.040332	1.864777	1.774940	1.730077	1.769633	1.906138	1.759675	1.569429	1.530967	1.403459	1.464478	1.704759	1.657019	1.701695	1.687210	1.622436	1.646398	1.583932	-0.021637	0.587834	-0.018417	0.592019	65.388252	67.620514	70.312965	72.453127
2026.04.20 10:21:11,969462	1.922766	1.966967	1.950299	1.920281	2.127886	2.080965	2.066715	2.208371	2.030178	2.138449	2.339443	2.329191	2.231762	2.287102	2.387050	2.260753	2.325921	2.331255	2.423074	2.443334	2.031877	2.065623	2.379262	2.383064	2.027901	2.026293	2.026285	1.984462	1.667976	1.664098	1.676067	1.787509	1.381530	1.423410	1.485507	1.454156	2.264541	2.197681	2.191285	2.245193	2.125405	2.127459	2.331658	1.986996	1.995391	2.064210	2.065357	2.326483	2.294368	2.195262	2.042412	2.075408	2.168076	2.453925	2.051361	1.873572	1.777659	1.735616	1.776615	1.915529	1.767844	1.578037	1.538498	1.412550	1.469758	1.720968	1.660622	1.711641	1.693333	1.617053	1.642078	1.583446	-0.021637	0.587834	-0.018095	0.592985	65.388252	67.620514	70.412375	72.547942
2026.04.20 10:21:11,969553	1.918582	1.963773	1.927519	1.906445	2.123706	2.076791	2.049703	2.191322	2.024321	2.135539	2.296403	2.294844	2.223080	2.275277	2.327625	2.209742	2.309714	2.321641	2.349270	2.379692	2.017510	2.058696	2.331664	2.361276	2.027263	2.022742	2.063473	2.027702	1.663808	1.659217	1.702862	1.802240	1.376796	1.418517	1.510417	1.465765	2.260878	2.196271	2.189836	2.263313	2.139250	2.139301	2.334290	1.994147	1.998172	2.086117	2.081773	2.342737	2.303945	2.205349	2.051279	2.125912	2.188552	2.473773	2.060010	1.879733	1.774692	1.760270	1.787414	1.928296	1.779184	1.584331	1.542994	1.419979	1.478199	1.724472	1.669648	1.722257	1.701239	1.634065	1.652046	1.592226	-0.021959	0.587834	-0.019383	0.592341	65.363805	67.620514	70.511786	72.619053
2026.04.20 10:21:11,969644	1.921457	1.965674	1.912694	1.897133	2.121146	2.074663	2.027440	2.179897	2.023060	2.125883	2.235712	2.261724	2.213701	2.270033	2.271536	2.172620	2.300549	2.313246	2.296890	2.333113	2.008303	2.050217	2.269304	2.303040	2.008655	2.013214	1.991899	1.974705	1.651053	1.653678	1.678959	1.788965	1.373146	1.418282	1.525577	1.474536	2.252762	2.193725	2.183032	2.271025	2.144337	2.134202	2.331791	1.990628	1.996395	2.102881	2.093056	2.348901	2.305371	2.211196	2.058484	2.193170	2.211415	2.489870	2.066015	1.880787	1.770745	1.821280	1.825699	1.951280	1.787175	1.585541	1.543244	1.442292	1.492105	1.736054	1.678272	1.728691	1.704390	1.644206	1.662765	1.602873	-0.021637	0.587512	-0.019383	0.591375	65.363805	67.620514	70.511786	72.547942
2026.04.20 10:21:11,969735	1.926765	1.970923	1.915403	1.901811	2.125403	2.076366	2.021063	2.175936	2.017224	2.125501	2.181672	2.223583	2.208183	2.274242	2.205610	2.119434	2.298553	2.312493	2.234266	2.283629	2.003636	2.052701	2.211084	2.258575	2.005157	2.011951	1.943729	1.939574	1.643392	1.644176	1.646366	1.761343	1.363423	1.410257	1.484496	1.449644	2.234412	2.177457	2.174167	2.260753	2.136758	2.130167	2.319777	1.987988	1.995944	2.113318	2.098852	2.348853	2.300651	2.211602	2.052074	2.242354	2.222411	2.493062	2.065841	1.882419	1.774701	1.892573	1.873339	1.969646	1.792440	1.588047	1.542021	1.479205	1.519113	1.755359	1.683585	1.733660	1.704403	1.670302	1.679669	1.614896	-0.021637	0.586868	-0.019705	0.590409	65.437146	67.672152	70.437228	72.547942
2026.04.20 10:21:11,969826	1.935197	1.978823	1.927364	1.910943	2.133767	2.086836	2.027671	2.183233	2.025830	2.136620	2.168573	2.209550	2.216462	2.276792	2.163270	2.084937	2.296474	2.314595	2.176723	2.232351	2.006038	2.055133	2.139958	2.202798	2.001621	2.014817	1.881163	1.896522	1.642129	1.647832	1.618829	1.742770	1.356817	1.407475	1.457493	1.428446	2.222820	2.167059	2.161912	2.225591	2.109070	2.110575	2.303613	1.974187	1.984678	2.095168	2.087031	2.337328	2.289968	2.207673	2.052708	2.289355	2.231234	2.497022	2.061534	1.878905	1.759601	1.948234	1.909866	1.977796	1.789096	1.584913	1.536447	1.507560	1.542254	1.772317	1.686319	1.732934	1.700904	1.707081	1.708922	1.632411	-0.021315	0.586224	-0.021637	0.587834	65.388252	67.646333	70.462080	72.476831
2026.04.20 10:21:11,969917	1.943212	1.989147	1.937117	1.919192	2.145624	2.093137	2.035540	2.196326	2.033368	2.143308	2.180289	2.222934	2.230066	2.283806	2.170628	2.086331	2.308607	2.325143	2.159461	2.214854	2.011331	2.061353	2.093322	2.159960	2.002850	2.019365	1.819763	1.848556	1.639019	1.650638	1.588174	1.722932	1.355294	1.410454	1.430192	1.413939	2.216206	2.157265	2.156558	2.211588	2.095227	2.096186	2.286991	1.961759	1.971237	2.067815	2.063931	2.313964	2.274210	2.189236	2.037438	2.235570	2.210350	2.475794	2.049153	1.875577	1.762294	1.999695	1.962562	1.988981	1.785085	1.581610	1.524944	1.537960	1.560858	1.780276	1.682727	1.729607	1.693679	1.736963	1.732892	1.644932	-0.021315	0.585902	-0.022925	0.586224	65.412699	67.646333	70.337817	72.382016
2026.04.20 10:21:11,970008	1.951808	1.993396	1.955056	1.931267	2.155768	2.100284	2.051751	2.204581	2.046250	2.152813	2.191097	2.231578	2.236645	2.295160	2.183904	2.099313	2.319169	2.333686	2.172538	2.228217	2.016455	2.071227	2.097663	2.157076	2.010473	2.023797	1.791653	1.821901	1.639808	1.652763	1.570733	1.705456	1.355359	1.417102	1.399527	1.394058	2.212356	2.156185	2.154402	2.189418	2.078895	2.083382	2.282934	1.958190	1.970297	2.046812	2.043822	2.298733	2.264581	2.174923	2.027723	2.183785	2.186148	2.452670	2.033619	1.863988	1.751276	1.929612	1.917401	1.959497	1.772522	1.577507	1.528734	1.536899	1.568600	1.783986	1.675143	1.720352	1.684367	1.762108	1.746655	1.657020	-0.020993	0.586546	-0.023247	0.585580	65.412699	67.672152	70.163849	72.263498
2026.04.20 10:21:11,970099	1.958038	1.996232	1.974790	1.945681	2.159926	2.104020	2.073499	2.218970	2.053290	2.157731	2.229292	2.255313	2.247944	2.302676	2.201809	2.110070	2.329103	2.341178	2.186471	2.237157	2.028238	2.077642	2.112706	2.172230	2.022732	2.032643	1.806083	1.833433	1.646888	1.658613	1.572403	1.712960	1.358980	1.420332	1.389300	1.386754	2.217750	2.160233	2.155945	2.174990	2.071273	2.079809	2.284361	1.953749	1.966248	2.024114	2.028690	2.284892	2.255948	2.165202	2.022811	2.129539	2.164792	2.437808	2.024488	1.853345	1.750951	1.879709	1.880133	1.937721	1.759301	1.568560	1.519950	1.495842	1.538706	1.756552	1.661789	1.716109	1.679547	1.750291	1.740805	1.655499	-0.021637	0.586546	-0.024213	0.585580	65.486040	67.749610	70.213554	72.334609
2026.04.20 10:21:11,970190	1.957502	1.998092	1.991830	1.954951	2.164968	2.106915	2.095695	2.239979	2.061925	2.163844	2.292560	2.293287	2.256208	2.304428	2.263624	2.152278	2.334508	2.345361	2.224561	2.266571	2.033289	2.080235	2.129493	2.185276	2.030687	2.039501	1.814498	1.840389	1.656023	1.668727	1.583871	1.723816	1.370568	1.430297	1.396104	1.393617	2.226833	2.163701	2.163171	2.180552	2.073693	2.081224	2.285813	1.954131	1.970194	2.013608	2.020320	2.280601	2.255786	2.163836	2.018700	2.073671	2.147141	2.422981	2.021239	1.853965	1.760158	1.821081	1.841787	1.918792	1.751756	1.566242	1.520523	1.469519	1.516321	1.742912	1.649750	1.701606	1.671609	1.710441	1.710124	1.627780	-0.020993	0.587834	-0.022925	0.586546	65.412699	67.723790	69.915323	72.168684
2026.04.20 10:21:11,970280	1.951967	1.992133	2.003276	1.960755	2.161917	2.103010	2.109560	2.244747	2.061136	2.167684	2.346325	2.334893	2.263867	2.310409	2.336878	2.205154	2.346002	2.347702	2.294158	2.324129	2.042317	2.080883	2.189800	2.231703	2.030316	2.040796	1.846478	1.853717	1.662372	1.671212	1.594781	1.730613	1.372577	1.432366	1.407560	1.401648	2.236344	2.177754	2.173426	2.194743	2.087709	2.097829	2.295617	1.965829	1.980236	2.019320	2.026444	2.291812	2.266667	2.165915	2.022290	2.037980	2.138160	2.422062	2.024398	1.852381	1.764845	1.752970	1.792013	1.901431	1.749102	1.562368	1.522683	1.437814	1.491095	1.726589	1.649818	1.696678	1.673858	1.677826	1.687234	1.615256	-0.020349	0.587512	-0.021315	0.589121	65.388252	67.646333	70.039586	72.263498
2026.04.20 10:21:11,970371	1.938975	1.986372	1.992439	1.953716	2.154911	2.103258	2.116139	2.249390	2.060420	2.163604	2.398842	2.365575	2.260896	2.302196	2.388007	2.245088	2.342635	2.342216	2.352711	2.375423	2.042955	2.078126	2.262770	2.286696	2.036626	2.034289	1.912444	1.901024	1.670894	1.671792	1.622952	1.751629	1.378951	1.433384	1.425419	1.414629	2.251362	2.186798	2.181672	2.204384	2.094712	2.104847	2.311488	1.972327	1.985018	2.029275	2.037202	2.302124	2.274512	2.175706	2.029674	2.042681	2.146911	2.430079	2.030269	1.857319	1.761561	1.720473	1.763067	1.893886	1.753041	1.561295	1.526548	1.410396	1.468462	1.712657	1.645752	1.701109	1.682746	1.647941	1.661624	1.595863	-0.021637	0.587834	-0.020993	0.591053	65.388252	67.697971	70.213554	72.358313
2026.04.20 10:21:11,970462	1.928488	1.974545	1.964646	1.931426	2.138459	2.087687	2.089286	2.227172	2.046845	2.153412	2.403488	2.378910	2.252554	2.301217	2.445941	2.289529	2.337547	2.333730	2.412399	2.418080	2.036731	2.067151	2.322143	2.333342	2.030906	2.030453	1.974920	1.951036	1.670956	1.670947	1.656960	1.775586	1.384015	1.426484	1.456825	1.438756	2.257984	2.192525	2.189127	2.227648	2.107544	2.117712	2.323102	1.979466	1.989120	2.042787	2.047336	2.317889	2.284261	2.185959	2.040701	2.060124	2.158571	2.445516	2.041464	1.865821	1.772211	1.730620	1.771032	1.903433	1.760328	1.570986	1.530641	1.404435	1.462385	1.706364	1.649490	1.704578	1.686233	1.620929	1.641619	1.584626	-0.021637	0.588155	-0.019061	0.592341	65.388252	67.646333	70.288112	72.429424
2026.04.20 10:21:11,970553	1.922868	1.966122	1.949054	1.916194	2.130014	2.080109	2.065915	2.205291	2.034264	2.142106	2.337352	2.326121	2.233677	2.286164	2.381706	2.257704	2.322168	2.331671	2.418274	2.439484	2.032406	2.064887	2.382395	2.388371	2.030241	2.027292	2.034811	1.992962	1.668109	1.661143	1.681335	1.788083	1.382125	1.425035	1.489093	1.452275	2.262977	2.198756	2.190295	2.244737	2.127492	2.130573	2.329232	1.988817	1.996787	2.065949	2.064586	2.330349	2.296691	2.193539	2.046365	2.077818	2.168432	2.455705	2.050549	1.874616	1.778209	1.737783	1.779271	1.917582	1.770551	1.578158	1.539064	1.414392	1.473400	1.717655	1.658985	1.714524	1.691802	1.618263	1.642204	1.581852	-0.021315	0.587834	-0.018417	0.592663	65.363805	67.646333	70.387523	72.524238
2026.04.20 10:21:11,970644	1.915680	1.965171	1.928839	1.903624	2.123616	2.076278	2.044846	2.192108	2.022074	2.132871	2.292717	2.294261	2.219257	2.275116	2.325458	2.210837	2.309616	2.315247	2.344374	2.373609	2.016226	2.055275	2.323743	2.353909	2.021206	2.020680	2.058723	2.027290	1.664798	1.657959	1.704508	1.803178	1.375905	1.414062	1.513487	1.464364	2.258649	2.196718	2.187155	2.260676	2.137156	2.137711	2.333730	1.991456	1.997676	2.091513	2.083390	2.343151	2.304775	2.205650	2.050767	2.134000	2.191293	2.474560	2.059096	1.878892	1.775561	1.763160	1.791235	1.929776	1.777228	1.582502	1.541742	1.419190	1.479160	1.727513	1.668008	1.721832	1.701367	1.632012	1.651623	1.591200	-0.021959	0.587190	-0.018417	0.592019	65.363805	67.646333	70.511786	72.595349
